G51115	97283	1/10/2013	2/6/2014	Full Length	1	USA
G51368	97283	1/10/2013	2/6/2014	Full Length	1	USA
G60167	97283	1/10/2013	2/6/2014	Full Length	1	USA
G68634	97283	1/10/2013	2/6/2014	Full Length	1	USA
G82535	97283	1/10/2013	2/6/2014	Full Length	1	USA
GC00018	97283	1/10/2013	2/6/2014	Full Length	1	USA
PYAT4G37260	97283	1/10/2013	2/6/2014	Full Length	1	USA
T16B24	97291	1/10/2013	1/10/2013	BAC, YAC, P1	1	India
CD3-1250	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-1251	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-1258	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-1259	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-1262	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-1263	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-685	97300	1/10/2013	1/10/2013	vector	1	Japan
CD3-1652	97304	1/10/2013	1/10/2013	vector	1	USA
CD3-1653	97304	1/10/2013	1/10/2013	vector	1	USA
CD3-1654	97304	1/10/2013	1/10/2013	vector	1	USA
CD259474	97309	1/11/2013	1/11/2013	RNAi	1	USA
CD3-1703	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1704	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1705	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1706	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1707	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1708	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1709	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1710	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1711	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1712	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1713	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1714	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1715	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1716	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1717	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1718	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1719	97312	1/10/2013	1/10/2013	vector	1	USA
CD3-1720	97312	1/10/2013	1/10/2013	vector	1	USA
F11M15	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F14J16	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F4L23	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F9D24	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
MIBK20	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
MIFB13	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
MIGH6	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
MIVA3	97324	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
DKLAT2G46280	97328	1/10/2013	1/10/2013	Expression	1	Germany
DKLAT3G50660	97328	1/10/2013	1/10/2013	Expression	1	Germany
DKLAT4G35230	97328	1/10/2013	1/10/2013	Expression	1	Germany
DKLAT5G05690	97328	1/10/2013	1/10/2013	Expression	1	Germany
DKLAT5G58220	97328	1/10/2013	1/10/2013	Expression	1	Germany
F11P17	97330	1/10/2013	1/10/2013	BAC, YAC, P1	1	Belgium
F27D4	97330	1/10/2013	1/10/2013	BAC, YAC, P1	1	Belgium
CD3-1007	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-959	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-967	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-975	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-983	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-991	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-999	97332	1/10/2013	1/10/2013	vector	1	Canada
CD3-911	97335	1/10/2013	1/10/2013	vector	1	USA
CD3-919	97335	1/10/2013	1/10/2013	Individual & mapping clones	1	USA
M73K13	97341	1/10/2013	1/10/2013	EST	1	USA
G20989	97345	1/10/2013	1/10/2013	Full Length	1	Korea
G23491	97345	1/10/2013	1/10/2013	Full Length	1	Korea
G25594	97345	1/10/2013	1/10/2013	Full Length	1	Korea
G84187	97345	1/10/2013	1/10/2013	Full Length	1	Korea
U24064	97345	1/10/2013	1/10/2013	Full Length	1	Korea
U25329	97345	1/10/2013	1/10/2013	Full Length	1	Korea
U82319	97345	1/10/2013	1/10/2013	Full Length	1	Korea
U84187	97345	1/10/2013	1/10/2013	Full Length	1	Korea
U88060	97345	1/10/2013	1/10/2013	Full Length	1	Korea
U89472	97345	1/10/2013	1/10/2013	Full Length	1	Korea
AT5G09330-PDESTAD-2	97346	1/10/2013	1/10/2013	Expression	1	Canada
CD251502	97346	1/10/2013	1/10/2013	RNAi	1	Canada
CD255014	97346	1/10/2013	1/10/2013	RNAi	1	Canada
CD255026	97346	1/10/2013	1/10/2013	RNAi	1	Canada
CD264733	97346	1/10/2013	1/10/2013	RNAi	1	Canada
CD269239	97346	1/10/2013	1/10/2013	RNAi	1	Canada
CD271358	97346	1/10/2013	1/10/2013	RNAi	1	Canada
CD3-737	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-748	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-749	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-751	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-755	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-756	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-760	97346	1/10/2013	1/10/2013	vector	1	Canada
CD3-761	97346	1/10/2013	1/10/2013	vector	1	Canada
G09806	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G10411	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G12146	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G12574	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G12853	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G12898	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G18321	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G19116	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G24491	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G7D9	97346	1/10/2013	1/10/2013	EST	1	Canada
G80334	97346	1/10/2013	1/10/2013	Full Length	1	Canada
G82514	97346	1/10/2013	1/10/2013	Full Length	1	Canada
GC104900	97346	1/10/2013	1/10/2013	Full Length	1	Canada
CD3-1039	97357	1/10/2013	1/10/2013	vector	1	People's Republic of China
U12900	97361	1/10/2013	1/10/2013	Full Length	1	USA
U21598	97361	1/10/2013	1/10/2013	Full Length	1	USA
U25292	97361	1/10/2013	1/10/2013	Full Length	1	USA
CD3-1124	97362	1/10/2013	1/10/2013	Individual & mapping clones	1	USA
CD3-1728	97364	1/10/2013	1/10/2013	Individual & mapping clones	1	USA
CD3-1729	97364	1/10/2013	1/10/2013	Individual & mapping clones	1	USA
CD3-1733	97364	1/10/2013	1/10/2013	Individual & mapping clones	1	USA
CCL84839	97365	1/9/2013	1/9/2013	cell_line	1	USA
CD4-59	97366	1/7/2013	1/7/2013	Libraries and filters	1	USA
CIW02443	97368	1/7/2013	1/7/2013	Full Length	1	USA
CD3-389	97370	1/10/2013	1/10/2013	vector	1	USA
CD3-967	97370	1/10/2013	1/10/2013	vector	1	USA
CD3-983	97370	1/10/2013	1/10/2013	vector	1	USA
F11L15	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F16M2	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F22I13	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F22L4	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F27L19	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F3F9	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F4G21	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F5I6	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F6F3	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
F7J8	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
K9I9	97375	1/7/2013	1/7/2013	BAC, YAC, P1	1	Ukraine
DQ056449	97378	1/10/2013	1/10/2013	Full Length	1	United Kingdom
S68275	97378	1/10/2013	1/10/2013	Full Length	1	United Kingdom
C104896	97381	1/10/2013	1/10/2013	Full Length	1	USA
DQ446580	97381	1/10/2013	1/10/2013	Full Length	1	USA
F24D7	97384	1/10/2013	1/10/2013	BAC, YAC, P1	1	Korea
ATPROTEINCHIP 2	97391	1/7/2013	1/7/2013	protein_chip	1	Spain
F13A11	97401	1/15/2013	1/15/2013	BAC, YAC, P1	1	USA
K16H17	97401	1/15/2013	1/15/2013	BAC, YAC, P1	1	USA
MIJB20	97401	1/15/2013	1/15/2013	BAC, YAC, P1	1	USA
CD3-1707	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1708	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1709	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1710	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1715	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1716	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1717	97402	1/10/2013	1/10/2013	vector	1	Japan
CD3-1718	97402	1/10/2013	1/10/2013	vector	1	Japan
C102899	97411	1/10/2013	1/10/2013	Full Length	1	India
U10919	97414	1/10/2013	1/10/2013	Full Length	1	Japan
U17248	97414	1/10/2013	1/10/2013	Full Length	1	Japan
CD3-750	97417	1/10/2013	1/10/2013	vector	1	Korea
CD3-754	97417	1/10/2013	1/10/2013	vector	1	Korea
CD3-1039	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1041	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1080	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1096	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1102	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1112	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1699	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1700	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-1741	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-595	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-678	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-685	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-738	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-743	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-749	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-752	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-755	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-763	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
CD3-764	97442	1/7/2013	1/7/2013	vector	1	People's Republic of China
F3N23	97454	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F3P11	97454	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
U10438	97458	1/10/2013	1/10/2013	Full Length	1	USA
U13257	97458	1/10/2013	1/10/2013	Full Length	1	USA
U14385	97458	1/10/2013	1/10/2013	Full Length	1	USA
U67617	97458	1/10/2013	1/10/2013	Full Length	1	USA
CD3-1005	97468	1/10/2013	1/10/2013	vector	1	People's Republic of China
CD3-1047	97468	1/10/2013	1/10/2013	vector	1	People's Republic of China
CD3-1699	97468	1/10/2013	1/10/2013	vector	1	People's Republic of China
CD3-1700	97468	1/10/2013	1/10/2013	vector	1	People's Republic of China
U10415	97469	1/7/2013	1/7/2013	Full Length	1	USA
U12188	97469	1/7/2013	1/7/2013	Full Length	1	USA
U13397	97469	1/7/2013	1/7/2013	Full Length	1	USA
U16469	97469	1/7/2013	1/7/2013	Full Length	1	USA
U16993	97469	1/7/2013	1/7/2013	Full Length	1	USA
U17263	97469	1/7/2013	1/7/2013	Full Length	1	USA
U21110	97469	1/7/2013	1/7/2013	Full Length	1	USA
DKLAT3G18290	97471	1/10/2013	1/10/2013	Expression	1	People's Republic of China
C6L9	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F12C20	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F12K11	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F13C5	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F18O14	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F20D10	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F21F14	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F2J6	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F2K13	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F2K15	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F3F24	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F4C21	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F4P13	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F5G3	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F7J8	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
F8K4	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
T10F5	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
T28G19	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
T3F17	97477	1/10/2013	1/10/2013	BAC, YAC, P1	1	People's Republic of China
FAFH52	97485	1/10/2013	1/10/2013	EST	1	USA
CD3-745	97486	1/10/2013	1/10/2013	vector	1	Canada
CD3-746	97486	1/10/2013	1/10/2013	vector	1	Canada
CD3-747	97486	1/10/2013	1/10/2013	vector	1	Canada
ATPROTEINCHIP 2	97391	1/7/2013	1/7/2013	protein_chip	1	Spain
ATPROTEINCHIP 2	97391	1/7/2013	1/7/2013	protein_chip	1	Spain
ATPROTEINCHIP 2	97391	1/7/2013	1/7/2013	protein_chip	1	Spain
ATPROTEINCHIP 2	97391	1/7/2013	1/7/2013	protein_chip	1	Spain
S81470	97490	1/8/2013	1/8/2013	Full Length	1	USA
F7D8	97491	1/10/2013	1/10/2013	BAC, YAC, P1	1	USA
126J18	97493	1/10/2013	1/10/2013	EST	1	USA
156M20	97493	1/10/2013	1/10/2013	EST	1	USA
168O20	97493	1/10/2013	1/10/2013	EST	1	USA
240A9	97493	1/10/2013	1/10/2013	EST	1	USA
CSHL_049133	97493	1/10/2013	1/10/2013	RNAi	1	USA
DKLAT3G07040	97493	1/10/2013	1/10/2013	Expression	1	USA
DKLAT4G26090	97493	1/10/2013	1/10/2013	Expression	1	USA
G60126	97493	1/10/2013	1/10/2013	Full Length	1	USA
HALO_SFI_41-H12	97493	1/10/2013	1/10/2013	Expression	1	USA
N5G20480ZEF	97493	1/10/2013	1/10/2013	Expression	1	USA
N5G46330ZEF	97493	1/10/2013	1/10/2013	Expression	1	USA
N5G46330ZE_K	97493	1/10/2013	1/10/2013	Expression	1	USA
PDEST-AD041H12	97493	1/10/2013	1/10/2013	Expression	1	USA
PDEST-DB041H12	97493	1/10/2013	1/10/2013	Expression	1	USA
S5G20480BFF	97493	1/10/2013	1/10/2013	Expression	1	USA
S5G46330BFF	97493	1/10/2013	1/10/2013	Expression	1	USA
S5G46330HGF	97493	1/10/2013	1/10/2013	Expression	1	USA
TAY070	97493	1/10/2013	1/10/2013	EST	1	USA
U21686	97493	1/10/2013	1/10/2013	Full Length	1	USA
U60126	97493	1/10/2013	1/10/2013	Full Length	1	USA
U82231	97493	1/10/2013	1/10/2013	Full Length	1	USA
X5G46330AEFK	97493	1/10/2013	1/10/2013	Expression	1	USA
CD3-763	97494	1/10/2013	1/10/2013	vector	1	USA
CD3-764	97494	1/10/2013	1/10/2013	vector	1	USA
CSHL_036453	97494	1/10/2013	1/10/2013	RNAi	1	USA
CSHL_040959	97494	1/10/2013	1/10/2013	RNAi	1	USA
CSHL_051714	97494	1/10/2013	1/10/2013	RNAi	1	USA
G10849	97494	1/10/2013	1/10/2013	Full Length	1	USA
G13096	97494	1/10/2013	1/10/2013	Full Length	1	USA
G14187	97494	1/10/2013	1/10/2013	Full Length	1	USA
G17743	97494	1/10/2013	1/10/2013	Full Length	1	USA
G22154	97494	1/10/2013	1/10/2013	Full Length	1	USA
G24028	97494	1/10/2013	1/10/2013	Full Length	1	USA
G82085	97494	1/10/2013	1/10/2013	Full Length	1	USA
PDEST-AD024F11	97494	1/10/2013	1/10/2013	Expression	1	USA
178I3	97495	1/8/2013	1/8/2013	EST	1	USA
C105370	97495	1/8/2013	1/8/2013	Full Length	1	USA
E2H8	97495	1/8/2013	1/8/2013	EST	1	USA
E7D3	97495	1/8/2013	1/8/2013	EST	1	USA
CD3-683	97499	1/10/2013	1/10/2013	vector	1	USA
CD3-967	97500	1/10/2013	1/10/2013	vector	1	USA
CCL84840	97502	1/15/2013	1/15/2013	cell_line	1	Argentina
CD3-724	97504	1/8/2013	1/8/2013	vector	1	Australia
CD3-1079	97511	1/10/2013	1/10/2013	vector	1	Canada
CD3-1083	97511	1/10/2013	1/10/2013	vector	1	Canada
CD3-1087	97511	1/10/2013	1/10/2013	vector	1	Canada
CD3-1092	97511	1/10/2013	1/10/2013	vector	1	Canada
CD3-1108	97511	1/10/2013	1/10/2013	vector	1	Canada
CD3-1097	97514	1/14/2013	1/14/2013	vector	1	USA
CD4-58	97514	1/14/2013	1/14/2013	Libraries and filters	1	USA
CD4-59	97514	1/14/2013	1/14/2013	Libraries and filters	1	USA
CD257928	97521	1/11/2013	1/11/2013	RNAi	1	USA
DKLAT4G26840.1	97521	1/11/2013	1/11/2013	Expression	1	USA
CD251239	97534	1/10/2013	1/10/2013	RNAi	1	United Kingdom
G09208	97534	1/10/2013	1/10/2013	Full Length	1	United Kingdom
G67090	97534	1/10/2013	1/10/2013	Full Length	1	United Kingdom
HALO_SFI_76-C03	97534	1/10/2013	1/10/2013	Expression	1	United Kingdom
U20907	97534	1/10/2013	1/10/2013	Full Length	1	United Kingdom
DQ446634	97535	1/10/2013	1/10/2013	Full Length	1	Poland
S63497	97535	1/10/2013	1/10/2013	Full Length	1	Poland
U10320	97535	1/10/2013	1/10/2013	Full Length	1	Poland
U19635	97535	1/10/2013	1/10/2013	Full Length	1	Poland
U21905	97535	1/10/2013	1/10/2013	Full Length	1	Poland
U22726	97535	1/10/2013	1/10/2013	Full Length	1	Poland
G21793	97540	1/10/2013	1/10/2013	Full Length	1	France
G22737	97540	1/10/2013	1/10/2013	Full Length	1	France
G22850	97540	1/10/2013	1/10/2013	Full Length	1	France
G23619	97540	1/10/2013	1/10/2013	Full Length	1	France
U15941	97540	1/10/2013	1/10/2013	Full Length	1	France
U12394	97545	1/10/2013	1/10/2013	Full Length	1	USA
U14516	97545	1/10/2013	1/10/2013	Full Length	1	USA
U22026	97545	1/10/2013	1/10/2013	Full Length	1	USA
CD3-1657	97549	1/10/2013	1/10/2013	vector	1	USA
CD3-1658	97549	1/10/2013	1/10/2013	vector	1	USA
CD3-1659	97549	1/10/2013	1/10/2013	vector	1	USA
N1G07650ZEF	97558	1/10/2013	1/10/2013	Expression	1	USA
N1G34420ZEF	97558	1/10/2013	1/10/2013	Expression	1	USA
N4G28490ZEF	97558	1/10/2013	1/10/2013	Expression	1	USA
N5G45800ZEF	97558	1/10/2013	1/10/2013	Expression	1	USA
N5G63410ZEF	97558	1/10/2013	1/10/2013	Expression	1	USA
CD3-685	97559	1/10/2013	1/10/2013	vector	1	Turkey
CD3-724	97562	1/10/2013	1/10/2013	vector	1	Turkey
CD3-1080	97563	1/10/2013	1/10/2013	vector	1	Korea
CD3-1089	97563	1/10/2013	1/10/2013	vector	1	Korea
CD3-1096	97563	1/10/2013	1/10/2013	vector	1	Korea
CD3-1097	97563	1/10/2013	1/10/2013	vector	1	Korea
CD3-1641	97563	1/10/2013	1/10/2013	vector	1	Korea
CD3-1642	97563	1/10/2013	1/10/2013	vector	1	Korea
CD3-1643	97563	1/10/2013	1/10/2013	vector	1	Korea
